id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
13250,UNITED STATES HOTEL,COMMERCIAL,"SARATOGA SPRINGS, NY",SARATOGA SPRINGS,NY,FOLDER; ILLUS; 4.75X6.25;,,TABLE D'HOTE MENU; [DATE INFO SUPPLIED BY FEB]; INCLUDES PRICED BREAKFAST WINES & MINERAL WATERS; HOURS FOR MEALS LISTED; PHOTOS OF SCENES AROUND HOTEL;,1900-3925,1900-07-22,United States Hotel,Dollars,$,complete,4,104
13274,HOTEL CHAMPLAIN,COMMERCIAL,"CLINTON CO., NY",CLINTON CO.,NY,CARD; COL; ILLUS; 5 X 7;,,WATERCOLOR OF MAN IN COLONIAL DRESS READING NEWSPAPER;,1901-2107,1901-08-05,Hotel Champlain,,,complete,2,49
13289,NORDDEUTSCHER LLOYD BREMEN - S.S.BARBAROSSA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; ILLUS; COL; 5.5 X 8.25;,,MENU IN GERMAN & ENGLISH;,1900-4333,1900-09-10,Norddeutscher Lloyd Bremen   S.S.Barbarossa,,,complete,2,71
13293,LEHIGH VALLEY RAILROAD - DINING CAR SERVICE,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; ILLUS; COL; 5 X 8;,,,1900-4535,1900-10-01,Lehigh Valley Railroad   Dining Car Service,Dollars,$,complete,2,54
13338,PULLMAN DINING CAR SERVICE,COMMERCIAL,EN ROUTE,EN ROUTE,,CARD; ILLUS; 5X7.5;,,TABLE D'HOTE MENU; EAGLE ILLUSTRATION AT TOP;,1901-1130,1901-05-04,Pullman Dining Car Service,,,complete,2,32
13378,U.S.A.ARMY TRANSPORT WARREN,MIL;,EN ROUTE ABOARD ABOVE,EN ROUTE ABOARD ABOVE,,CARD; 4.25 X 6.5;,,HANDWRITTEN;,1900-3681,1900-06-19,U.S.A.(Army) Transport Warren,,,complete,2,20
13392,WESTMINSTER HOTEL,COMMERCIAL,"LOS ANGELES, CA",LOS ANGELES,CA,CARD;4.5X7.5;,DAILY;,,1901-1345,1901-05-19,Hotel Westminster,,,complete,2,63
13416,OCEANIC STEAMSHIP COMPANY,COMMERCIAL,EN ROUTE ABOARD SS VENTURA,EN ROUTE ABOARD SS VENTURA,,CARD;ILLUS; COL; 5.5 X 8.5;,,CARD; LOGO; HANDWRITTEN;,1901-1561,1901-06-07,Oceanic Steamship Company,,,complete,2,22
13425,UNION PACIFIC DINING CAR SERVICE,COMMERCIAL,,,,BROADSHEET; 5.25X7.5;,,"DATE HAND-WRITTEN, (FEB?); UNION PACIFIC ROUTE MAP ON REVERSE;",1900-3307,1900-05-01,Union Pacific Dining Car Service,Dollars,$,complete,2,51
13440,EDWARD F. LANG'S LADIES AND GENTS LUNCH ROOM AND RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6.75X10.5;,,"PRINTED MENU ON LEFT SIDE FOR BREAKFAST AND SUPPER; RIGHT SIDE LUNCH MENU PARTLY TYPEWRITTEN, PARTLY PRINTED",1900-3713,1900-06-23,Edward F. Lang's Ladies' And Gent's Lunch Room And Restaurant;,Dollars,$,complete,4,131
13451,GRAND HOTEL,COMMERCIAL,"MACKINAC ISLAND, MI",MACKINAC ISLAND,MI,BROADSIDE; ILLUS; COL; 5 X 7.75;,,,1900-3987,1900-08-01,Grand Hotel,,,complete,2,59
13465,OCEANIC STEAMSHIP CO. - SIERRA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; EMBLEM; 5.5 X 7;,,MENU HANDWRITTEN; 2ND CABIN MENU;,1901-1584,1901-06-08,Oceanic Steamship Co.   Sierra,,,complete,2,20
13477,CHESAPEAKE & OHIO RAILWAY,COMMERCIAL,FFV LIMITED DINING CARS,FFV LIMITED DINING CARS,,CARD; 4.25X7;,,"TABLE D'HOTE MENU; ""MEALS ONE DOLLAR;"" [DATE INFO SUPPLIED BY FEB];",1900-3347,1900-05-01,Chesapeake & Ohio Railway,,,complete,2,28
13506,LONG BEACH HOTEL,COMMERCIAL,"LONG BEACH, NY",LONG BEACH,NY,CARD; ILLUS; 5X8;,,HOTEL SEAL AT TOP OF MENU;,1900-4177,1900-08-27,Long Beach Hotel,,,complete,2,105
13532,SOUTHERN RAILWAY - DINING CAR SERVICE,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; ILLUS; 5.25 X 7.5;,,,1900-5171,1900-01-01,Southern Railway   Dining Car Service,,,under review,2,33
13544,FIFTH AVENUE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5.5X4;,,"TABLE D'HOTE MENU; ON FRONT COVER: ""HITCHCOCK, DARLING & CO;"" ON BACK COVER: SITE OF FIFTH AVENUE HOTEL - 1852;",1901-1157,1901-05-06,Fifth Avenue Hotel,,,complete,3,102
13550,WESTMINISTER HOTEL,COMMERCIAL,"LOS ANGELES, CA",LOS ANGELES,CA,BROADSIDE; 4.5 X 7.5;,DAILY,,1901-1359,1901-05-20,Westminister Hotel,,,complete,2,65
13571,RAYMOND & WHITCOMBIS TOURS,RAILROAD,PULLMAN DINING CAR ENROUTE MEXICO-CALIFORNIA,PULLMAN DINING CAR ENROUTE MEXICO-CALIFORNIA,,CARD;ILLUS;COL;5X8;,,NO DATE;RUBBER STAMPED BUTTOLPH COLLECTION 1900-1901;,1900-4925,1900-01-01,Raymond & Whitcombis Tours,,,complete,2,29
13649,SOUTHERN RAILWAY,COMMERCIAL,NEW YORK AND FLORIDA EXPRESS,NEW YORK AND FLORIDA EXPRESS,,CARD;5.5X6.6;,DAILY;,DATE HANDWRITTEN PROBABLY BY FB;,1900-3439,1900-05-01,Southern Railway,,,complete,2,37
13652,ALTA VISTA HOTEL,COMMERCIAL,,,,CARD,,[SPONSOR & DATE INFO HANDWRITTEN]; TABLE D'HOTE MENU;,1900-3784,1900-07-03,Alta Vista Hotel,,,complete,2,34
13689,CANADIAN PACIFIC RAILWAY CO. - S.S.ATHABASCA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; COL; 4.5 X 7;,DAILY,,1900-4224,1900-09-01,Canadian Pacific Railway Co.  S.S.Athabasca,,,complete,2,18
13691,CANADIAN PACIFIC RAILWAY CO. - S.S. ALBERTA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; COL; 4.5 X 7.25;,DAILY;,,1900-4229,1900-09-01,Canadian Pacific Railway Co.   S.S. Alberta,,,complete,2,19
13699,HOTEL METROPOLE,COMMERCIAL,"FARGO, ND",FARGO,ND,CARD; ILLUS; 4.75X7.25;,,TABLE D'HOTE MENU; DECORATIVE WREATH;,1900-3452,1900-05-27,Metropole Hotel,,,complete,2,40
13703,NORDDEUTSCHER LLOYD BREMEN LINE,COMMERCIAL,"DAMPFER ""WILHELM DER GROSSE""","DAMPFER ""WILHELM DER GROSSE""",,CARD; ILLUS; COL; 5.5X8.25;,,GERMAN & ENGLISH; SEACOAST SCENE AT TOP OF MENU;,1900-3468,1900-05-28,Norddeutscher Lloyd Bremen Line,,,complete,2,82
13729,BROWN PALACE HOTEL,COMMERCIAL,"DENVER,CO",DENVER,CO,BROADSIDE; ILLUS;5 X 7.5;,DAILY,,1900-4235,1900-09-01,Brown Palace Hotel,,,complete,2,80
13827,NORDEUTSCHER LLOYD BREMEN,COMMERCIAL,"EN ROUTE - SS ""LAHN""","EN ROUTE - SS ""LAHN""",,CARD; ILLUS; COL; 5.5 X 8.25;,,MENU IN BOTH GERMAN & ENGLISH;,1901-1242,1901-05-11,Nordeutscher Lloyd   Bremen,,,complete,2,75
13839,ALAMO THE,COMMERCIAL,"COLORADO SPRINGS, CO",COLORADO SPRINGS,CO,CARD; 4.5 X 7.25;,;,DATE WRITTEN BY FEB;,1900-3822,1900-07-04,Alamo The,,,complete,2,45
13848,PLANTERS HOTEL,COMMERCIAL,"ST. LOUIS,MO",ST. LOUIS,MO,CARD;ILLUS;COL;6.75X8.75;,DAILY;,"GRAND HOTEL,MACKINAC ISLAND,MICHIGAN PICTURED;COAT OF ARMS;DATE WRITTEN BY HAND,PROBABLY BY FB;",1900-3846,1900-07-08,Planters Hotel,Dollars,$,complete,2,153
13849,?,COMMERCIAL,NIAGARA TO THE SEA,NIAGARA TO THE SEA,,CARD;ILLUS;4.25X7;,DAILY;,"WINE LIST ON BACK;CANDLE STICK,CHAFING DISH,FOOD;",1900-3847,1900-07-08,?,Dollars,$,complete,2,84
13856,OCEANIC STEAMSHIP CO.,COMMERCIAL,EN ROUTE ABOARD VENTURA,EN ROUTE ABOARD VENTURA,,CARD; 5.5 X 7;,,LOGO; HANDWRITTEN;,1901-1457,1901-05-27,Oceanic Steamship Co.,,,complete,2,20
13909,HOTEL COLORADO,COMMERCIAL,"GLENWOOD SPRINGS, CO",GLENWOOD SPRINGS,CO,BROADSIDE; 5.5X7.0;,,,1900-3865,1900-07-10,Hotel Colorado,,,complete,2,55
13929,CHICAGO BEACH HOTEL,COMMERCIAL,,,,CARD;ILLUS;COL;4.25X8.50;,DAILY;,COMPANY EMBLEM;,1900-4827,1900-10-30,Chicago Beach Hotel,,,complete,2,47
13943,HADDON HALL,COMMERCIAL,"ATLANTIC CITY, NJ",ATLANTIC CITY,NJ,BROADSIDE; ILLUS; COL; 5X7;,,SKETCH OF GOLFER AT TOP OF MENU;,1900-4444,1900-09-23,Haddon Hall,,,complete,2,72
13952,Palace Hotel,COMMERCIAL,"SAN FRANCISCO, CA",SAN FRANCISCO,CA,CARD;6.25X10.75;,DAILY;,DATE HANDWRITTEN;,1900-4834,1900-10-31,Palace Hotel,,,complete,2,63
13960,NORDEUTSCHER LLOYD,COMMERCIAL,EN ROUTE ABOARD HERZOGIN SOPHIE CHARLOTTE,EN ROUTE ABOARD HERZOGIN SOPHIE CHARLOTTE,,CARD; ILLUS; COL; 5.5 X 8;,,MENU IN GERMAN AND ENGLISH; IMPRINTED ON BACK AS POSTCARD; ILLUSTRATION OF SAILING SHIP BARBAROSSA;,1900-4293,1900-09-05,Nordeutscher Lloyd,,,complete,2,72
14027,OREGON SHORT LINE DINING CAR SERVICE,COMMERCIAL,EN ROUTE,EN ROUTE,,CARD; ILLUS; COL; 5.5X7.25;,,A LA CARTE MENU; RR LOGO AT TOP; OREGON SCENERY ON BACK; [DATE HANDWRITTEN];,1901-2426,1901-09-01,Oregon Short Line Dining Car Service,Dollars,$,complete,2,56
14030,OREGON RAILROAD & NAVIGATION CO.,COMMERCIAL,EN ROUTE,EN ROUTE,,CARD; ILLUS; COL; 5.5X7.25;,,A LA CARTE MENU; RR LOGO AT TOP; OREGON SCENERY ON BACK; [DATE HANDWRITTEN];,1901-2429,1901-09-01,Oregon Railroad & Navigation Co.,Dollars,$,complete,2,59
14037,RED STAR LINE - ANTWERPEN - NY,COM,EN ROUTE S.S. ZEELAND,EN ROUTE S.S. ZEELAND,,BROADSIDE; ILLUS; 5.5 X 8;,,,1901-2628,1901-11-06,Red Star Line   Antwerpen  Ny,,,complete,2,20
14139,OCEANIC STEAMSHIP CO. - S.S.ZEALANDIA,COM,EN ROUTE,EN ROUTE,,BROADSIDE; EMBLEM; 5.5.X 7;,,ALL HANDWRITTEN;,1901-2133,1901-08-08,Oceanic Steamship Co. S.S.Zealandia,,,complete,2,27
14156,M.F.LYONS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11;,,PRICED WINE LIST AND MENU; PLACE NOTED BY FEB;,1906-1033,1906-12-31,M.F.Lyons,Dollars,$,complete,4,387
14161,SIEGEL COOPER CO.,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11.25;,,PRICED MENU;,1906-1038,1906-12-31,Siegel Cooper Co.,Dollars,$,complete,4,246
14178,STATLER'S HOTEL,COMMERCIAL,"BUFFALO,NY",BUFFALO,NY,BROADSIDE; ILLUS; COL; 6 X 8;,DAILY,,1901-1867,1901-07-05,Statler's Hotel,,,complete,2,22
14183,OCEANIC STEAMSHIP COMPANY - SIERRA,COM,EN ROUTE,EN ROUTE,,BROADSIDE; EMBLEM; 5.25 X 7.25;,,MENU HANDWRITTEN;,1901-1965,1901-07-20,Oceanic Steamship Company   Sierra,,,complete,2,21
14206,STATE DEPARTMENT SPECIAL TO THE PAND-AMERICAN CONGRESS AT THE CITY OF MEXICO PULLMAN CAR SERVICE,GOVT;,EN ROUTE,EN ROUTE,,CARD; 5 X 7;,,,1901-2519,1901-10-15,State Department Special To The Pand American Congress At The City Of Mexico (Pullman Car Service),Dollars,$,complete,4,281
14225,UNION PACIFIC,COMMERCIAL,DINING CAR SERVICE,DINING CAR SERVICE,,CARD; ILLUS; COL; 5.5X7;,,A LA CARTE MENU; COMPANY LOGO AT TOP; SCENE OF TRACK LAYING IN WYOMING ON BACK;,1901-2310,1901-09-01,Union Pacific,Dollars,$,complete,2,51
14257,OCEANIC STEAMSHIP COMPANY -S.S.ZEALANDER,COM,EN ROUTE,EN ROUTE,,BROADSIDE; EMBLEM; 5.25 X 7.25;,,MENU HANDWRITTEN;,1901-2000,1901-07-22,Oceanic Steamship Company  S.S.Zealander,,,complete,2,30
14288,SOUTHERN RAILWAY COMPANY,COMMERCIAL,EN ROUTE,EN ROUTE,,CARD; ILLUS; 5.5X6.6;,DAILY;,COMPLIMENTARY DINING CAR SERVICE FOR 46TH ANNUAL MEETING OF THE AMERICAN ASSOCIATIN OF GENERAL PASSENGER AND TICKET AGENTS,1901-2554,1901-10-18,Southern Railway Company,,,complete,2,20
14290,STATE DEPARTMENT SPECIAL TO THE PAN-AMERICAN CONGRESS AT THE CITY OF MEXICO,GOVT;,EN ROUTE,EN ROUTE,,CARD; 5 X 7;,COMPLIMENTARY/TESTIMONIAL,PULLMAN CAR SERVICE;,1901-2559,1901-10-18,State Department Special To The Pan American Congress At The City Of Mexico,,,complete,2,31
14345,HAMBURG-AMERIKA LINIE,COMMERCIAL,SCHNELLDAMPFER FURST BISMARCK,SCHNELLDAMPFER FURST BISMARCK,,FOLDER; COL; 4.25X6.25;,,GERMAN & ENGLISH;,1901-2045,1901-07-26,Hamburg Amerika Linie,,,complete,4,68
14354,SOUTHERN PACIFIC COMPANY,COMMERCIAL,SUNSET OGDEN AND SHASTA ROUTES - DINING CAR,SUNSET OGDEN AND SHASTA ROUTES - DINING CAR,,CARD; 5.5 X 8.25;,,PRICED MENU; RED LOGO; DATE NOTED BY FEB;,1901-2241,1901-08-30,Southern Pacific Company,Dollars,$,complete,2,62
14387,ERIE,COMMERCIAL,ON BOARD,ON BOARD,,CARD; ILLUS; COL; 5.25X7.5;,,"A LA CARTE MENU; WREATH OF FLOWERS ON FRONT, PICTURESQUE SCENES ON BACK;",1901-2066,1901-01-01,Erie,Dollars,$,complete,2,56
14388,HOTEL CHAMBERLIN,COMMERCIAL,"OLD POINT COMFORT, VA",OLD POINT COMFORT,VA,CARD; ILLUS; COL; 4.5X7;,,"""THE FRESH FISH ARE CAUGHT IN OUR CHESAPEAKE BAY;"" HOTEL SEAL AT TOP; [DATE INFO SUPPLIED BY FEB];",1901-2068,1901-07-30,Chamberlin Hotel,,,complete,2,53
14445,HOTEL THORNDIKE,COMMERCIAL,"BOSTON, MA",BOSTON,MA,FOLDER; 6X10;,,PRICED MENU; DATE NOTED BY FEB;,1907-1078,1907-12-17,Hotel Thorndike,Dollars,$,complete,4,170
14498,OCEANIC STEAMSHIP,COMMERCIAL,S.S. ZEALANDIA SONOMA,S.S. ZEALANDIA SONOMA,,CARD; ILLUS; COL; 5.5X7;,,HANDWRITTEN & PRINTED IN VIOLET INK; COMPANY FLAG AT TOP;,1901-2056,1901-07-27,Oceanic Steamship,,,complete,2,30
14501,DEL CORONADO HOTEL,COMMERCIAL,"CORONADO BEACH, CA",CORONADO BEACH,CA,CARD; ILLUS; COL; 4.5X7.5;,,MEAL HOURS LIST; HOTEL SEAL AT TOP;,1901-2064,1901-07-28,Del Coronado Hotel,,,complete,2,75
14514,GRAND UNION,COMMERCIAL,"SARATOGA SPRINGS, NY",SARATOGA SPRINGS,NY,CARD; ILLUS; COL; 5.5X7;,,[DATE INFO SUPPLIED BY FEB];,1901-2070,1901-07-31,Grand Union,,,complete,2,76
16589,OCEANIC STEAMSHIP CO. - SONOMA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; EMBLEM; 5.5 X 7;,,,1901-1494,1901-05-30,Oceanic Steamship Co.   Sonoma,,,complete,2,33
16596,OCEANIC STEAMSHIP CO. - VENTURA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSIDE; EMBLEM; 5.5 X 7;,,2ND CABIN MENU HANDWRITTEN;,1901-1503,1901-05-31,Oceanic Steamship Co.   Ventura,,,complete,2,20
16719,PENNSYLVANIA LIMITED,COMMERCIAL,THE PULLMAN COMPANY - EN ROUTE,THE PULLMAN COMPANY - EN ROUTE,,CARD; 4.75 X 6.5;,,PRIX FIXE MENU;,1901-2247,1901-09-01,Pennsylvania Limited,,,complete,2,28
16943,STATLER'S HOTEL AND RESTAURANT,COMMERCIAL,"BUFFALO, NY",BUFFALO,NY,CARD; COL; ILLUS; 5.75 X 8;,,GREEN ILLUSTRATION OF HOTEL AND BUFFALO EXPOSITION (?);,1901-1815,1901-07-02,Statler's Hotel And Restaurant,,,complete,2,19
16971,TATLER'S HOTEL,COMMERCIAL,"BUFFALO,NY",BUFFALO,NY,CARD; ILLUS; COL; 6X8;,DAILY;,BUILDINGS;,1901-1897,1901-07-07,Statler's Hotel And Restaurant,,,complete,2,22
17049,CUNARD STEAMSHIP COMPANY LTD.,COMMERCIAL,EN ROUTE ABOARD R.M.S. ETRURIA,EN ROUTE ABOARD R.M.S. ETRURIA,,CARD; 4.5 X 6.5;,,"PRICED WINE LIST IN ENGLISH CURRENCY ONLY; ALL BEVERAGES EXCEPT WINE TO BE PAID 'AT THE TIME', WINE BILLS COLLECTED THE DAY BEFORE ARRIVAL;",1900-1129,1900-02-17,Cunard Steamship Company Ltd.,,,complete,2,89
17056,NORDDEUTSCHERRR LLOYD BREMEN,COMMERCIAL,"SS ""FRIEDRICH DER GROSSE""","SS ""FRIEDRICH DER GROSSE""",,CARD; ILLUS; COL; 5.25X8;,,"GERMAN & ENGLISH; ILLUSTRATION OF HARBOR SCENE, ROCKY SHORELINE; CARD ALSO A POSTCARD;",1901-1668,1901-06-16,Norddeutscherrr Lloyd Bremen,,,complete,2,72
17104,CHATEAU FRONTENAC,COMMERCIAL,"QUEBEC, CANADA",QUEBEC,CANADA,CARD; 3 X 4.25;,,LOGO;,1901-2013,1901-07-24,Chateau Frontenac,,,complete,2,27
17137,OCCIDENTAL AND ORIENTAL STEAMSHIP CO.,COMMERCIAL,EN ROUTE ABOARD S.S. DORIC,EN ROUTE ABOARD S.S. DORIC,,BROADSIDE; COL; 5.5 X 8.5;,,HANDWRITTEN; PINK;,1900-2881,1900-04-20,Occidental And Oriental Steamship Co.,,,complete,2,25
19795,HAMBURG AMERIKA LINIE,COMMERCIAL,SS DEUTSCHLAND,SS DEUTSCHLAND,,FOLDER; ILLUS; COL; 4.25X6;,DAILY;,GERMAN AND ENGLISH MENU;EMBLEM ON BACK;,1901-2382,1901-09-20,Hamburg Amerika Linie,,,complete,4,111
19980,HOTEL NETHERLAND,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 3 X 4;,,BOOKLET CONTAINS PRIX FIXE MENUS RANGING IN PRICE FROM SIXTY CENTS TO ONE DOLLAR; THE BOOKLET IS TITLES INDIVIDUAL CLUB BREAKFASTS AND STATES THAT MEAL IS SERVED TO ONE PERSON ONLY;,1900-2907,1900-04-16,Hotel Netherland,Dollars,$,complete,22,148
20060,UNION PACIFIC R.R. CO. ET AL,COMMERCIAL,DINING CAR,,,CARD; ILLUS; COL; 5.5X7.25;,DAILY;,EMBLEM; DATE HAND WRITTEN; PHOTOGRAPH OF WHEAT FIELD ON BACK;,1901-2358,1901-09-01,Union Pacific R.R. Co. Et Al,Dollars,$,complete,2,66
20263,PARK AVENUE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 5X7.25;,,TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;,1900-2250,1900-03-03,Park Avenue Hotel,,,complete,2,109
20346,COLONIAL HOTEL,COMMERCIAL,"CLEVELAND, OH",CLEVELAND,OH,CARD; ILLUS; COL; 5X7.5;,,TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;,1900-4879,1900-11-16,Colonial Hotel,,,complete,2,77
20414,NORDDEUTECHER LLOYD BREMEN,COMMERCIAL,SS KAISER WILHELM DER GROSSE,SS KAISER WILHELM DER GROSSE,,CARD;ILL;COL;5.5X8.25;,DAILY;,SHIP AT SEA;SEPARATE GERMAN AND ENGLISH MENUS;MAY BE USED AT A POSTCARD;,1900-3240,1900-05-12,Norddeutecher Lloyd Bremen,,,complete,2,85
20416,PACIFIC MAIL STEAMSHP COMPANY,COMMERCIAL,SS CITY OF RIO DE JANEIRO,SS CITY OF RIO DE JANEIRO,,BROADSHEET;5.75X8.75;,DAILY;,HANDWRITTEN ON PRINTED FORM;MECHANICALLY REPRODUCED;,1900-3242,1900-05-12,Pacific Mail Steamshp Company,,,complete,2,17
20437,RUSSELL HOUSE,COMMERCIAL,"DETROIT, MI",DETROIT,MI,CARD; ILLUS; COL; 4.5X8;,,TABLE D'HOTE BREAKFAST MENU; HOTEL SEAL & SKETCHES OF IMPS;,1900-3777,1900-07-02,Russell House,,,complete,2,64
20673,U.S.M.S.PHILADELPHIA,NAV; (?),EN ROUTE,EN ROUTE,,CARD; 4 X 6.25;,,LOG0;,1901-2542,1901-10-17,U.S.M.S.Philadelphia,,,complete,2,29
20846,SHERMAN SQUARE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5.25 X 7.25;,,HOTEL CREST; DATE HANDWRITTEN BY FB;,1900-2300,1900-03-05,Sherman Square Hotel,,,complete,2,52
20948,WINDSOR HOTEL,COMMERCIAL,"JACKSONVILLE, FL",JACKSONVILLE,FL,CARD; ILLUS; 4.5X7.25;,,TABLE D'HOTE MENU; HOTEL SEAL AT TOP;,1900-5027,1900-12-15,Windsor Hotel,,,complete,2,37
21051,NEW GRAND HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 7X11;,,DATE NOTED BY FEB;,1905-467,1905-06-15,New Grand Hotel,Dollars,$,complete,2,173
21063,ROYAL PALM HOTEL,COMMERCIAL,"MIAMI BISCAYNE BAY, FL",MIAMI BISCAYNE BAY,FL,CARD; ILLUS; COL; 4.5X8;,,HOTEL SEAL AT TOP OF MENU;,1901-530,1901-03-02,Royal Palm Hotel,,,complete,2,65
21086,PINE FOREST INN,COMMERCIAL,"SUMMERVILLE, SC",SUMMERVILLE,SC,CARD; 4.5X6.5;,,INN MOTTO AT TOP;,1901-138,1901-01-21,Pine Forest Inn,,,complete,2,44
21177,Hotel Imperial,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6.5 X9.25;,,ALL PRICES LISTED;,1900-112,1900-01-10,Imperial Hotel,Dollars,$,complete,4,240
21226,PENN. RR - PULLMAN DINING CAR SERVICE,POL;,EN ROUTE,EN ROUTE,,BROADSIDE; ILLUS; 5.25 X 7.5;,COMPLIMENTARY/TESTIMONIAL,,1899-614,1899-10-11,Penn Rr   Pullman Dining Car Service,,,complete,2,28
21236,NORDDEUTCHER LLOYD BREMEN,COMMERCIAL,KAISER FRIEDRICH AT SEA,KAISER FRIEDRICH AT SEA,,CARD; ILLUS; 5.5 X 8.25;,,MENU IN GERMAN AND ENGLISH; PICTURE OF STEAMSHIP AND FOOD ON FRONT; BACK OF MENU PRINTED TO BE USED AS A POST CARD;,1899-360,1899-04-17,Norddeutcher Lloyd Bremen,,,complete,2,66
21270,Hotel Manhattan,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 5.75X9.0; COL;,,PINK PAPER; CHOICE OF 12 PRIX FIXE MENUS;,1900-477,1900-01-24,Hotel Manhattan,,,complete,2,82
21519,CUNARD LINE-R.M.S. PAVONIA,COMMERCIAL,EN ROUTE,EN ROUTE,,BROADSHEET; 4.5 X  6X5;,,"HANDWRITTEN IN COLORED INK;PRICES FOR ALL WINES,LIQUORS & CIGARETTES PRINTED ON BACK;",1896-176,1896-10-02,Cunard Line R.M.S. Pavonia,,,complete,2,82
21555,Waldorf Astoria,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 6 X 9;,,PRICED MENU; (1905-743 UNUSUAL FILE);,1905-744,1905-10-11,Waldorf  Astoria,Dollars,$,complete,2,136
21675,NORTHERN STEAMSHIP COMPANY,COMMERCIAL,STEAMSHIP NORTH WEST,STEAMSHIP NORTH WEST,,FOLDER;ILLUS; COL; 7 X 11;,,PRICED MENU; NOTE ABOUT PURITY OF WATER; MIDWEST COMPANY SINCE TIME IS STATED AS CENTRAL TIME;,1898-224,1898-07-12,Northern Steamship Company,Dollars,$,complete,4,164
21747,Childs,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 6.25 X 10.75;,,PRICED MENU;,1907-564,1907-06-01,Childs',Dollars,$,complete,2,91
21883,HOTEL ALBERT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 6.25X9.25;,,FULLY PRICED MENU; HALF PORTION PRICES ON SELECTED ITEMS; PRICED WINE LIST;,1900-133,1900-01-10,Hotel Albert,Dollars,$,complete,4,292
21891,BALTIMORE HOTEL,COMMERCIAL,,,,CARD;ILL;COL;5X8;,,,1899-516,1899-07-09,Hotel Baltimore,,,complete,2,62
21895,FLAT IRON RESAURANT AND CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 6.75 X 11;,,PRICED MENU;,1907-039,1907-01-07,Flat Iron Resaurant And Cafe,Dollars,$,complete,2,95
21900,LAUREL-IN-THE-PINES,COMMERCIAL,"LAKEWOOD, NJ",LAKEWOOD,NJ,CARD; 4.5 X 7;,,NOTE ABOUT PURITY OF WATER;,1901-714,1901-03-20,Laurel In The Pines,,,complete,2,70
22085,HOTEL MARIE ANTOINETTE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5.5X7.5;,,CAFE MENU; PRICED A LA CARTE;,1900-594,1900-01-29,Hotel Marie Antoinette,Dollars,$,complete,2,71
22283,BURNET HOUSE,COMMERCIAL,"CINCINNATI, OH",CINCINNATI,OH,BROADSIDE; 4.5X6.5;,,"""TALLEWANDA SPRING WATER USED ON OUR TABLES;""",1898-073,1898-02-09,Burnet House,,,under review,2,51
22360,METROPOLITAN HOTEL,,"NEW YORK, NY",NEW YORK,NY,BROADSIDE,,INCLUDES BREAKFAST WINES,1859-001,1859-07-01,Metropolitan Hotel,Dollars,$,complete,2,63
22368,HOLLAND-AMERICA LINE,COMMERCIAL,"EN ROUTE ""STATENDAM""","EN ROUTE ""STATENDAM""",,CARD;  ILLUS; COL; 4.25X6.5;,DAILY,FLAG LOGO; COMPLETE PRICED WINE LIST ON BACK;,1905-587,1905-07-18,Holland America Line,,,complete,2,38
22491,BELVEDERE HOUSE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7.5X11.5;,,ILLUS. OF HOTEL ON COVER; PRICED A LA CARTE MENU; DATE HAND WRITTEN;,1900-406,1900-01-19,Belvedere,Dollars,$,complete,4,122
